lambda,xi,epsilon,fisher_median,fisher_p2_5,fisher_p97_5,kl_median,kl_p2_5,kl_p97_5
0.1,64.0,0.0003,16369.578557811545,16369.578557811545,16369.578557811545,0.030924476275182997,0.007559148149031095,0.49436756499464357
0.1,64.0,0.001,2288.954789613707,2288.954789613707,2288.954789613707,0.04232263541398998,0.004244515574930821,0.3789622643368638
0.1,64.0,0.003,431.9588958165885,431.9588958165885,431.9588958165885,0.030331155901192536,0.006025829737686698,0.34921729328472506
0.1,64.0,0.01,27.341856740269158,27.341856740269158,27.341856740269158,0.029554507457710155,0.006467582515092386,0.5176908209557403
0.1,64.0,0.03,0.9993720087571453,0.9993720087571453,0.9993720087571453,0.039084491040003916,0.009798257143027199,0.4986088336679388
0.1,64.0,0.1,1.209813340695108,1.209813340695108,1.209813340695108,0.03316327256708573,0.00963941580664417,0.8858236857362346
0.1,128.0,0.0001,111814.90850109266,111814.90850109266,111814.90850109266,0.031155155040867348,0.007805768461382241,0.35954476569035504
0.1,128.0,0.0003,1120.505368720672,1120.505368720672,1120.505368720672,0.023847525595732933,0.006069768588684622,0.351131065399414
0.1,128.0,0.001,657.7688571959236,657.7688571959236,657.7688571959236,0.03355647967102994,0.006155754739958129,0.3521587815920403
0.1,128.0,0.003,684.2017921247035,684.2017921247035,684.2017921247035,0.028552684872685113,0.006016734232952406,0.3131040913460281
0.1,128.0,0.01,4.8292223081797285,4.8292223081797285,4.8292223081797285,0.03475787931710002,0.007392953389275481,0.34638161334280326
0.1,128.0,0.03,19.817859047311547,19.817859047311547,19.817859047311547,0.034546246980011776,0.007892497252799495,0.49400796496717214
0.1,128.0,0.1,0.6247302345368506,0.6247302345368506,0.6247302345368506,0.04860027103145837,0.007977679083719887,0.5210366842470865
0.1,256.0,0.0001,291082.55024165724,291082.55024165724,291082.55024165724,0.04162900083474656,0.004243278071451449,0.4192725870593222
0.1,256.0,0.0003,829.997676141223,829.997676141223,829.997676141223,0.02694669529562166,0.00709563638580438,0.2512704363297979
0.1,256.0,0.001,14274.066031715238,14274.066031715238,14274.066031715238,0.030296828311282494,0.007795346857362558,0.43732445766124695
0.1,256.0,0.003,293.75984542269185,293.75984542269185,293.75984542269185,0.03669770745349856,0.005867617047515782,0.6294673297244584
0.1,256.0,0.01,3.658150189075822,3.658150189075822,3.658150189075822,0.033898638453400354,0.007034224761961727,0.412336810003072
0.1,256.0,0.03,1.008233549596271,1.008233549596271,1.008233549596271,0.036959988852416054,0.00789344732436282,0.4798602808920651
0.1,256.0,0.1,1.5587544973359564,1.5587544973359564,1.5587544973359564,0.037378372726017225,0.007995335365797057,1.009282412143375
0.1,512.0,0.0001,201512.70243085566,201512.70243085566,201512.70243085566,0.026579652496229417,0.005639553488407775,0.23895221614581957
0.1,512.0,0.0003,52612.12593292099,52612.12593292099,52612.12593292099,0.03433149819164505,0.006000161034640235,0.49625430272992743
0.1,512.0,0.001,468.0895483274956,468.0895483274956,468.0895483274956,0.02971316249739376,0.005537504500111099,0.4569797290670548
0.1,512.0,0.003,733.7655046767388,733.7655046767388,733.7655046767388,0.03271866473376035,0.006933012781504107,0.5282685485572626
0.1,512.0,0.01,94.0886217855158,94.0886217855158,94.0886217855158,0.03249721459965455,0.005743630033137521,0.39207563112061794
0.1,512.0,0.03,27.492207843462324,27.492207843462324,27.492207843462324,0.03842079555267408,0.007387269083302912,0.5803717643408702
0.1,512.0,0.1,0.15947610995380795,0.15947610995380795,0.15947610995380795,0.03981667322556537,0.007597844754408129,0.7221511206896766
0.1,1024.0,0.0001,211266.2141839522,211266.2141839522,211266.2141839522,0.0305124639816047,0.007480342121577584,0.42650344558446046
0.1,1024.0,0.0003,75539.05296647038,75539.05296647038,75539.05296647038,0.02858982773296701,0.008139475765777695,0.39872850682862443
0.1,1024.0,0.001,101.1923266851319,101.1923266851319,101.1923266851319,0.0298284628943701,0.006752898021515604,0.34414976598889885
0.1,1024.0,0.003,39.91971569871587,39.91971569871587,39.91971569871587,0.028312093032092783,0.006750470055264738,0.44361713376266887
0.1,1024.0,0.01,18.280387170613405,18.280387170613405,18.280387170613405,0.03726256127630586,0.007650786364798723,0.5079957098048857
0.1,1024.0,0.03,5.080977412356931,5.080977412356931,5.080977412356931,0.035208293568137664,0.005923818083546066,0.4667900718854716
0.1,1024.0,0.1,0.2374173169554838,0.2374173169554838,0.2374173169554838,0.031040983774842476,0.008904869805598339,0.6682778936120948
